Date,Open,High,Low,Close,Adj Close,Volume
2023-02-27,181.880005,183.490005,181.029999,182.229996,180.495804,2925400
2023-02-28,181.199997,183.809998,181.130005,182.490005,180.753326,3703000
2023-03-01,181.929993,184.750000,181.550003,183.080002,181.337708,2307500
2023-03-02,182.820007,185.119995,181.779999,184.679993,182.922485,2334500
2023-03-03,186.250000,186.690002,184.619995,185.679993,183.912964,2499600
2023-03-06,185.449997,187.669998,185.360001,186.509995,184.735062,2419500
2023-03-07,185.190002,185.990005,182.699997,183.270004,181.525909,2822300
2023-03-08,183.179993,184.580002,182.279999,184.300003,182.546112,2277900
2023-03-09,185.630005,187.630005,182.500000,182.880005,181.139618,2497400
2023-03-10,182.690002,184.320007,179.529999,181.539993,179.812363,3442600
2023-03-13,179.070007,183.860001,178.210007,182.229996,180.495804,4435900
2023-03-14,185.149994,187.830002,182.259995,185.059998,183.298874,4892100
2023-03-15,181.419998,184.949997,180.970001,184.360001,182.605530,4306700
2023-03-16,183.550003,188.770004,183.550003,187.919998,186.131653,4710200
2023-03-17,189.949997,191.940002,185.460007,186.789993,185.012405,20535900
2023-03-20,186.259995,186.820007,181.570007,183.490005,181.743820,3974300
2023-03-21,184.619995,186.839996,183.800003,186.789993,185.012405,2965600
2023-03-22,186.500000,189.619995,185.320007,185.539993,183.774292,2758400
2023-03-23,184.779999,188.589996,183.449997,185.289993,183.526672,2901700
2023-03-24,185.089996,186.410004,183.720001,186.070007,184.299271,2586700
2023-03-27,187.389999,187.960007,185.529999,187.320007,185.537369,2283400
2023-03-28,187.419998,189.160004,186.350006,187.729996,185.943451,1850100
2023-03-29,189.520004,191.500000,188.860001,191.470001,189.647873,2546100
2023-03-30,191.889999,192.199997,189.190002,191.089996,189.271484,2075300
2023-03-31,191.929993,194.119995,190.929993,193.990005,192.143890,2571200
2023-04-03,192.830002,193.750000,191.320007,193.720001,191.876465,2735200
2023-04-04,194.669998,194.880005,189.929993,190.610001,188.796051,2498700
2023-04-05,189.839996,191.889999,189.350006,189.399994,187.597565,2718300
2023-04-06,188.330002,189.559998,186.529999,188.580002,186.785370,2206100
2023-04-10,187.419998,190.550003,186.779999,190.259995,188.449371,2157900
2023-04-11,190.500000,193.100006,189.589996,192.449997,190.618546,2844400
2023-04-12,192.500000,194.039993,189.020004,189.850006,188.043289,3729000
2023-04-13,190.919998,191.600006,188.539993,191.000000,189.182343,2355600
2023-04-14,191.000000,193.020004,190.250000,192.869995,191.034546,2034900
2023-04-17,193.220001,194.380005,192.580002,193.289993,191.450546,1920500
2023-04-18,193.580002,194.669998,192.880005,194.119995,192.272644,2461400
2023-04-19,194.279999,196.220001,194.110001,196.029999,194.164474,2652200
2023-04-20,195.869995,197.800003,194.119995,194.979996,193.124466,3336300
2023-04-21,194.869995,196.500000,193.610001,195.210007,193.352280,3371700
2023-04-24,195.360001,197.309998,194.729996,195.850006,193.986191,3689100
2023-04-25,182.669998,183.000000,176.220001,176.289993,174.612320,12474900
2023-04-26,175.229996,177.059998,172.130005,172.570007,170.927734,5845600
2023-04-27,172.759995,178.160004,172.190002,177.759995,176.068329,4679000
2023-04-28,176.839996,180.479996,176.509995,179.809998,178.098831,3439900
2023-05-01,179.949997,182.690002,179.669998,182.199997,180.466080,2807800
2023-05-02,180.699997,180.770004,177.679993,177.839996,176.147583,3527800
2023-05-03,177.500000,178.000000,175.500000,175.830002,174.156708,3825200
2023-05-04,174.550003,174.940002,172.860001,173.289993,171.640869,3495100
2023-05-05,175.179993,176.289993,173.800003,175.740005,174.067566,2775300
2023-05-08,175.910004,176.360001,173.600006,174.389999,172.730408,2589100
2023-05-09,172.869995,173.800003,172.149994,173.009995,171.363541,2180600
2023-05-10,173.729996,173.979996,169.850006,171.570007,169.937256,3233300
2023-05-11,171.529999,171.750000,169.179993,170.229996,168.610001,3136500
2023-05-12,169.110001,169.860001,166.880005,168.500000,168.500000,3346600
2023-05-15,167.559998,168.919998,166.259995,168.850006,168.850006,3048400
2023-05-16,167.490005,167.830002,166.149994,166.610001,166.610001,3458900
2023-05-17,167.690002,171.770004,166.710007,171.360001,171.360001,3882200
2023-05-18,171.639999,173.419998,169.759995,171.039993,171.039993,2747200
2023-05-19,171.130005,171.460007,169.369995,170.929993,170.929993,2350100
2023-05-22,171.610001,171.850006,169.320007,171.509995,171.509995,2675400
2023-05-23,170.589996,172.259995,169.250000,169.789993,169.789993,2660500
2023-05-24,168.850006,169.660004,167.449997,167.720001,167.720001,2410500
2023-05-25,168.580002,172.080002,168.169998,171.229996,171.229996,2976900
2023-05-26,171.729996,172.910004,171.179993,171.570007,171.570007,2291800
2023-05-30,171.690002,171.839996,168.919998,169.759995,169.759995,2542200
2023-05-31,169.059998,169.220001,166.300003,167.000000,167.000000,5106100
2023-06-01,167.509995,168.919998,166.210007,167.830002,167.830002,2524800
2023-06-02,168.759995,170.940002,167.929993,170.139999,170.139999,2750400
2023-06-05,169.949997,169.949997,167.619995,167.850006,167.850006,2314100
2023-06-06,166.509995,168.660004,166.179993,167.589996,167.589996,2521900
2023-06-07,167.350006,171.669998,166.899994,171.500000,171.500000,3435600
2023-06-08,171.479996,171.619995,169.630005,171.479996,171.479996,3676000
2023-06-09,171.000000,171.380005,169.559998,170.490005,170.490005,2838500
2023-06-12,170.839996,171.820007,170.029999,171.500000,171.500000,2795100
2023-06-13,171.309998,173.380005,171.110001,172.889999,172.889999,3528000
2023-06-14,173.660004,176.699997,173.089996,174.880005,174.880005,4476000
2023-06-15,175.460007,179.300003,175.419998,179.000000,179.000000,4162900
2023-06-16,179.990005,180.270004,176.100006,178.580002,178.580002,8468900
2023-06-20,176.460007,178.679993,176.460007,177.270004,177.270004,3088200
2023-06-21,174.130005,176.589996,172.869995,173.630005,173.630005,4935300
2023-06-22,172.160004,173.500000,170.960007,171.380005,171.380005,4192700
2023-06-23,169.600006,171.160004,168.710007,169.289993,169.289993,11277900
2023-06-26,169.220001,173.039993,169.220001,172.750000,172.750000,3763100
2023-06-27,173.389999,175.490005,172.470001,174.669998,174.669998,2711600
2023-06-28,174.119995,176.080002,173.660004,175.660004,175.660004,2746400
2023-06-29,175.419998,176.190002,174.789993,176.050003,176.050003,2301600
2023-06-30,176.589996,179.649994,175.559998,179.250000,179.250000,4891700
2023-07-03,178.259995,184.160004,178.179993,183.770004,183.770004,3330000
2023-07-05,179.369995,181.699997,178.789993,179.970001,179.970001,4820200
2023-07-06,178.660004,179.399994,177.589996,179.279999,179.279999,3011100
2023-07-07,178.110001,181.720001,178.039993,179.759995,179.759995,3145300
2023-07-10,179.679993,182.429993,179.679993,181.330002,181.330002,2372700
2023-07-11,181.929993,185.500000,181.360001,185.240005,185.240005,2896600
2023-07-12,187.070007,187.669998,185.470001,186.490005,186.490005,2586000
2023-07-13,186.639999,187.820007,185.330002,185.360001,185.360001,2857200
2023-07-14,184.779999,185.669998,183.899994,185.259995,185.259995,2213500
